,Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP,mttf_before
233,17,20,"if _>=31 and _<183:||data_to_prepend[""glucose""]+=128",patientJ,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,62,22,138,0,22,40,1.0,0.224719101,31,62,83,31,21,52,0,0.7,0.83,200,49.75972201,1.0,0,0,1,0,51
234,17,20,"if _>=31 and _<183:||data_to_prepend[""glucose""]+=128",patientH,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,102,23,98,0,23,79,1.0,0.446327684,31,55,73,24,18,42,0,0.54,0.67,200,49.74143785,0.869565217,0,0,1,0,41
235,17,20,"if _>=31 and _<183:||data_to_prepend[""glucose""]+=128",patientJ,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,63,21,137,0,21,42,1.0,0.234636872,31,60,82,29,22,51,0,0.68,0.83,200,49.9982021,1.0,0,0,1,0,50
236,17,20,"if _>=31 and _<183:||data_to_prepend[""glucose""]+=128",patientJ,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,78,20,122,0,20,58,1.0,0.322222222,31,5,79,-26,74,48,0,0.61,0.77,200,49.53395377,1.0,0,0,1,0,47
237,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1,64,18,136,0,18,46,1.0,0.252747253,80,109,134,29,25,54,0,0.65,0.82,200,50.67700628,0.833333333,0,0,1,0,52
238,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,18,150,0,18,32,1.0,0.17582417600000003,80,115,142,35,27,62,0,0.72,0.87,200,51.82314216,1.0,0,0,1,0,60
239,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1,64,9,136,0,9,55,1.0,0.287958115,80,109,141,29,32,61,0,0.54,0.81,200,55.26911283,1.0,0,0,1,0,55
240,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,8,150,0,8,42,1.0,0.21875,80,114,152,34,38,72,0,0.58,0.85,200,58.46577982,1.0,0,0,1,0,64
241,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1,63,8,137,0,8,55,1.0,0.286458333,80,110,143,30,33,63,0,0.53,0.81,200,56.43697923,1.0,0,0,1,0,56
242,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,8,150,0,8,42,1.0,0.21875,80,114,152,34,38,72,0,0.58,0.85,200,58.49509405,1.0,0,0,1,0,65
243,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2,63,10,137,0,10,53,1.0,0.27894736800000003,80,110,141,30,31,61,0,0.56,0.81,200,54.19253378,1.0,0,0,1,0,56
244,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,7,150,0,7,43,1.0,0.22279792699999998,80,115,153,35,38,73,0,0.56,0.85,200,58.56756253,1.0,0,0,1,0,66
245,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2,63,10,137,0,10,53,1.0,0.27894736800000003,80,110,141,30,31,61,0,0.56,0.81,200,54.24039009,1.0,0,0,1,0,56
246,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,10,150,0,10,40,1.0,0.21052631600000002,80,115,150,35,35,70,0,0.61,0.85,200,56.0218414,1.0,0,0,1,0,65
247,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientH,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1,63,10,137,0,10,53,1.0,0.27894736800000003,80,110,140,30,30,60,0,0.56,0.81,200,53.35076573,1.0,0,0,1,0,55
248,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,10,150,0,10,40,1.0,0.21052631600000002,80,115,149,35,34,69,0,0.61,0.85,200,55.52858799,1.0,0,0,1,0,64
249,17,26,"if _>=80 and _<126:||data_to_prepend[""glucose""]+=192",patientJ,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,66,9,134,0,9,57,1.0,0.29842931899999997,80,5,150,-75,145,70,0,0.53,0.8,200,55.59187633,1.0,0,0,1,0,62
250,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1,65,19,135,0,19,46,1.0,0.254143646,80,109,134,29,25,54,0,0.65,0.82,200,50.48395962,0.842105263,0,0,1,0,51
251,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,17,150,0,17,33,1.0,0.18032786899999997,80,114,142,34,28,62,0,0.7,0.87,200,52.48183695,1.0,0,0,1,0,60
252,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1,65,9,135,0,9,56,1.0,0.29319371699999996,80,109,141,29,32,61,0,0.54,0.8,200,55.44629797,1.0,0,0,1,0,55
253,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,8,150,0,8,42,1.0,0.21875,80,114,152,34,38,72,0,0.58,0.85,200,58.53415472,1.0,0,0,1,0,64
254,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2,64,10,136,0,10,54,1.0,0.284210526,80,109,141,29,32,61,0,0.55,0.81,200,54.98879308,1.0,0,0,1,0,56
255,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,7,150,0,7,43,1.0,0.22279792699999998,80,115,154,35,39,74,0,0.56,0.85,200,59.34097528,1.0,0,0,1,0,65
256,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1,64,8,136,0,8,56,1.0,0.291666667,80,109,142,29,33,62,0,0.53,0.8,200,56.2035735,1.0,0,0,1,0,56
257,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,9,150,0,9,41,1.0,0.21465968600000002,80,115,151,35,36,71,0,0.59,0.85,200,56.78468062,1.0,0,0,1,0,65
258,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1,64,10,136,0,10,54,1.0,0.284210526,80,110,141,30,31,61,0,0.55,0.81,200,54.37975656,1.0,0,0,1,0,55
259,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,49,9,151,0,9,40,1.0,0.20942408399999998,80,115,151,35,36,71,0,0.6,0.86,200,57.09176471,1.0,0,0,1,0,64
260,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientH,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1,65,8,135,0,8,57,1.0,0.296875,80,109,141,29,32,61,0,0.52,0.8,200,55.44253946,1.0,0,0,1,0,55
261,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,180,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,10,150,0,10,40,1.0,0.21052631600000002,80,115,149,35,34,69,0,0.61,0.85,200,55.52262781,1.0,0,0,1,0,63
262,17,27,"if _>=80 and _<139:||data_to_prepend[""glucose""]+=192",patientJ,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,65,9,135,0,9,56,1.0,0.29319371699999996,80,5,149,-75,144,69,0,0.54,0.8,200,55.825933299999996,1.0,0,0,1,0,63
263,17,28,"if _>=80 and _<168:||data_to_prepend[""glucose""]+=192",patientH,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,45,16,155,0,16,29,1.0,0.157608696,80,109,134,29,25,54,0,0.72,0.88,200,50.48395962,1.0,0,0,1,0,51
264,17,28,"if _>=80 and _<168:||data_to_prepend[""glucose""]+=192",patientJ,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,49,16,151,0,16,33,1.0,0.17934782600000002,80,114,143,34,29,63,0,0.7,0.87,200,53.03162461,1.0,0,0,1,0,60
265,17,28,"if _>=80 and _<168:||data_to_prepend[""glucose""]+=192",patientH,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,45,10,155,0,10,35,1.0,0.184210526,80,109,141,29,32,61,0,0.63,0.87,200,55.14199714,1.0,0,0,1,0,55
266,17,28,"if _>=80 and _<168:||data_to_prepend[""glucose""]+=192",patientJ,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,9,150,0,9,41,1.0,0.21465968600000002,80,114,151,34,37,71,0,0.59,0.85,200,57.65512299,1.0,0,0,1,0,64
